review_id   , product_url                                                                                            , product_name                                                        , store_name     , reviewer_name, rating, review_text                                                                                                                                                                    , review_date            , variant                      , helpful_count, scraped_at
d139ab022a9c, https://www.tokopedia.com/milano-cell/fs-milano-apple-iphone-17-256gb-garansi-resmi-1733680775158727703, [FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black             , Milano Cell    , A***t        ,      5, "Terimakasih kak😃..barang sudah sampai dengan selamat,,,sesuai pesanan,,benar2 original iBox,,segel greenpel,dapat bonus case dan tempered glass,,,hrg termurah dpat di hr...", Lebih dari 1 tahun lalu, Varian: White                ,             0, 2026-03-11T23:20:14.788394
fea4a9dcdce0, https://www.tokopedia.com/milano-cell/fs-milano-apple-iphone-17-256gb-garansi-resmi-1733680775158727703, [FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black             , Milano Cell    , O***g        ,      5, "Alhamdulillah amanah tokonya, terima kasih kak iphonenya ori ibox. Semoga di lancarkan rezekinya kak, 100% amanah"                                                            , Lebih dari 1 tahun lalu, Varian: White                ,             0, 2026-03-11T23:20:14.978525
3c4b511b3379, https://www.tokopedia.com/milano-cell/fs-milano-apple-iphone-17-256gb-garansi-resmi-1733680775158727703, [FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black             , Milano Cell    , A***g        ,      5, Realpek barang sampai dengan selamat tokonya amanah Alhamdulillah senang banget akhirnya udah bisa punya iPhone baru🥰🥰🥰💯💯💯                                               , Lebih dari 1 tahun lalu, Varian: White                ,             0, 2026-03-11T23:20:15.178262
10cf14a0830e, https://www.tokopedia.com/milano-cell/fs-milano-apple-iphone-17-256gb-garansi-resmi-1733680775158727703, [FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black             , Milano Cell    , D***y        ,      5, "Jangan ragu belanja ditokoh ini,dijamin barang datang dan kualitas barang beneran baru woyyy😍😍😍 admin nya juga pada baik baik semua 😭😭😭 berkah selalu Milano call 🤲...", Lebih dari 1 tahun lalu, Varian: White                ,             0, 2026-03-11T23:20:15.364059
ff56695b48fb, https://www.tokopedia.com/milano-cell/fs-milano-apple-iphone-17-256gb-garansi-resmi-1733680775158727703, [FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black             , Milano Cell    , Anonymous    ,      5, Kartu garansi ketinggalan kak kalau ada masalah selulernya mohon bantuannya ya kak 🙏.                                                                                         , Lebih dari 1 tahun lalu, Varian: Black                ,             0, 2026-03-11T23:20:15.605215
143019058fc2, https://www.tokopedia.com/milano-cell/fs-milano-apple-iphone-17-256gb-garansi-resmi-1733680775158727703, [FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black             , Milano Cell    , Anonymous    ,      5, "PO pas 12.12 dapt harga 7.526 hehhe, nunggu 2 minggu baru dikirim, dan 5 hari perjalanan.. Alhamdulillah ori, puass.. Karna udah sring nonton live akhir nya mutusin buat..." , Lebih dari 1 tahun lalu, Varian: Black                ,             0, 2026-03-11T23:20:15.831425
cd4b870b1912, https://www.tokopedia.com/milano-cell/fs-milano-apple-iphone-17-256gb-garansi-resmi-1733680775158727703, [FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black             , Milano Cell    , Anonymous    ,      5, "Hp muluss sampe tujuan Kalimantan tengah mantab dah, barang mulus Sampek tujuan bh 100, IMEI terdaftar, semoga awet"                                                          , Lebih dari 1 tahun lalu, Varian: Black                ,             0, 2026-03-11T23:20:16.014549
d326e9929e9e, https://www.tokopedia.com/milano-cell/fs-milano-apple-iphone-17-256gb-garansi-resmi-1733680775158727703, [FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black             , Milano Cell    , Anonymous    ,      5, "Mantap Aman sekali sampai dengan selamat,iPhone nya oriii di sini dari iBox jangan ragu yah silakan orderr,pelayanan nya Rama banget🥰🤗Terimakasih yah🙏"                    , Lebih dari 1 tahun lalu, Varian: Purple               ,             0, 2026-03-11T23:20:16.187465
86f3b1c27b60, https://www.tokopedia.com/milano-cell/fs-milano-apple-iphone-17-256gb-garansi-resmi-1733680775158727703, [FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black             , Milano Cell    , P***u        ,      5, Baru bisa kasih ulasan karena barangnya di retur karena tidak sesuai pesanan. Alhamdulillah seller amanah di kirim ulang yang sesuai pesanan Harusnya paket di terima tan...   , Lebih dari 1 tahun lalu, Varian: White                ,             0, 2026-03-11T23:20:16.331344
73b0b99a8400, https://www.tokopedia.com/milano-cell/fs-milano-apple-iphone-17-256gb-garansi-resmi-1733680775158727703, [FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black             , Milano Cell    , C***a        ,      5, Barang sesuai pesanan new ori ibox sangat rekomendasi semoga awet dan berkah untuk toko nya aamiin                                                                             , Lebih dari 1 tahun lalu, Varian: Black                ,             0, 2026-03-11T23:20:16.476545
38bf402b1131, https://www.tokopedia.com/milano-cell/fs-milano-apple-iphone-17-256gb-garansi-resmi-1733680775158727703, [FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black             , Milano Cell    , Anonymous    ,      5, Alhamdulillah aman gays saya dari Kalimantan barat barang sudah sampai terimakasih                                                                                             , Lebih dari 1 tahun lalu, Varian: Black                ,             0, 2026-03-11T23:20:19.359705
7f63a8800d9e, https://www.tokopedia.com/milano-cell/fs-milano-apple-iphone-17-256gb-garansi-resmi-1733680775158727703, [FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black             , Milano Cell    , A***a        ,      5, "Uwaaa paket ny udh nyampek, makasih kak Milano Cell. Amanah banget belanja di sini . Buat kalian yg mau order jangan khawatir di jamin amanah ."                              , Lebih dari 1 tahun lalu, Varian: White                ,             0, 2026-03-11T23:20:19.519363
d55f0f184da2, https://www.tokopedia.com/milano-cell/fs-milano-apple-iphone-17-256gb-garansi-resmi-1733680775158727703, [FS MILANO] Apple iPhone 17 256GB Garansi Resmi - Black             , Milano Cell    , Anonymous    ,      4, "Maaf ya baru sempat beri ulasan,paket smpai dengan selamat di Kab. Sidrap Sul-sel.milano tempat yg paling amanah u beli iphone garansi ibox pastinya Terima kasih puas bng...", Lebih dari 1 tahun lalu, Varian: Black                ,             0, 2026-03-11T23:20:19.694795
